term,subclasses
this_article_published_online_07,this_article_published_online_23_dec_2014_submit_your_arti
this_article_published_online_07,this_article_published_online_08_jul
cochrane_systematic_review,recent_systematic_review
cochrane_systematic_review,recent_meta_analysis
meta_cognitive_strategy_instruction,cognitive_remediation
meta_cognitive_strategy_instruction,meta_cognitive_strategy_instruction
small_numbers,small_sample
small_numbers,small_sample_sizes
small_numbers,large_sample_size
small_numbers,exploratory_nature
small_numbers,relatively_small_sample_size
seated_facing,seated_facing
outcome_measure,measurement_tool
outcome_measure,tool_kit
outcome_measure,screening_tool
outcome_measure,instrument
outcome_measure,assessment_tool
insole,ankle_foot_orthosis
insole,afo
real_world_settings,real_life_contexts
real_world_settings,real_life_situations
real_world_settings,real_world
obesity,falls_prevention
obesity,regular_physical_activity
obesity,physical_activity_levels
obesity,promoting_physical_activity
obesity,smoking_cessation
obesity,physical_activity_promotion
obesity,cancer_survivors
scientific_basis,strong_evidence_base
scientific_basis,current_evidence_base
scientific_basis,empirical_evidence
scientific_basis,high_quality_evidence
scientific_basis,existing_evidence_base
scientific_basis,scientific_basis
ipsilateral_m1,ipsilesional_pre_motor_cortex
ipsilateral_m1,ipsilateral_m1
ipsilateral_m1,lesioned_hemi_sphere
ipsilateral_m1,contra_lesional_primary_motor_cortex
ipsilateral_m1,ipsilesional_primary_motor_cortex
ipsilateral_m1,either_hemi_sphere
lessons_learnt,routinely_collected_data
reaction_time,probe_reaction_times
incontinence,incontinence
incontinence,urinary_incontinence
incontinence,specialist_continence
incontinence,continence_care
psychological_tests,standard_neuro_psychological_tests
psychological_tests,california_verbal_learning_test_second_edition
temporal_congruense_between,executed_movements
temporal_congruense_between,imagined_movements
temporal_congruense_between,imagined_movement
lower_limb_muscles,paretic_muscles
lower_limb_muscles,shoulder_muscles
lower_limb_muscles,muscle_groups
lower_limb_muscles,lower_limb_muscles
lower_limb_muscles,leg_muscles
lower_limb_muscles,hip_flexor_muscles
lower_limb_muscles,non_target_muscles
robotic_exoskeletons,haptic_interfaces
robotic_exoskeletons,haptic_devices
robotic_exoskeletons,robotic_exoskeletons
robotic_exoskeletons,robots
robotic_exoskeletons,robotic_devices
body_weight_support,body_weight_support
body_weight_support,body_weight_borne
microstate,mep_amplitudes
microstate,mep_amplitude
microstate,inter_stimulus_intervals
microstate,peak_amplitude
microstate,peak_amplitudes
microstate,amplitude
microstate,motor_evoked_potential_amplitudes
correlation_analyzes,covariances
brain_plasticity,spontaneous_neurological_recovery
brain_plasticity,spontaneous_motor_recovery
brain_plasticity,spontaneous_biological_recovery
brain_plasticity,brain_plasticity
virtual_reality_based,repetitive_task_oriented
virtual_reality_based,task_oriented_approach
virtual_reality_based,intensive_repetitive
virtual_reality_based,intensive_task_oriented
virtual_reality_based,high_intensity_repetitive
virtual_reality_based,neuro_developmental_treatment
virtual_reality_based,task_specific
supplementary_motor_area,ipsilesional_pre_motor_cortex
supplementary_motor_area,lesioned_hemi_sphere
supplementary_motor_area,ipsilesional_m1
supplementary_motor_area,contra_lateral_hemi_sphere
supplementary_motor_area,affected_hemi_sphere
supplementary_motor_area,ipsilateral_activation
supplementary_motor_area,contra_lesional_hemi_sphere
injury_severity_score,post_traumatic_amnesia_duration
injury_severity_score,glasgow_coma_scale_scores
injury_severity_score,glasgow_coma_scale_gcs
injury_severity_score,jennett_1974
injury_severity_score,gcs
injury_severity_score,gcs_score
injury_severity_score,glasgow_coma_scale_score
injury_severity_score,pta
injury_severity_score,glasgow_coma_score
injury_severity_score,injury_severity_score
repeated_measures_anovas,mixed_model_anova
repeated_measures_anovas,three_way_anova
repeated_measures_anovas,repeated_measure
repeated_measures_anovas,variance_anovas
repeated_measures_anovas,anova
repeated_measures_anovas,anovas
repeated_measures_anovas,repeated_measures_anova
repeated_measures_anovas,variance_anova
repeated_measures_anovas,repeated_measures_anovas
patient_centered,client_centerd_approach
patient_centered,client_centerd_practice
patient_centered,client_centered_practice
patient_centered,patient_centered
patient_centered,client_centerdness
patient_centered,client_centeredness
patient_centered,person_centerd
patient_centered,client_centered
wrist_extension,wrist_dorsi_flexion
wrist_extension,forearm_supination
wrist_extension,forearm_pronation
wrist_extension,shoulder_flexion_abduction
expressive_language,expressive_language
expressive_language,written_language
expressive_language,multi_lingual
expressive_language,speech_language
expressive_language,spoken_language
expressive_language,sign_language
expressive_language,speech_language_pathology
jennett_b,post_traumatic_amnesia_pta
jennett_b,impaired_consciousness
jennett_b,coma_duration
jennett_b,pta
jennett_b,unconsciousness
jennett_b,glasgow_coma_score
jennett_b,post_traumatic_amnesia
severe_brain_injury,learning_disabilities
severe_brain_injury,traumatic_brain_injuries
severe_brain_injury,progressive_dysarthria
severe_brain_injury,intellectual_disability
severe_brain_injury,mental_illness
severe_brain_injury,severe_brain_injury
severe_brain_injury,acquired_brain_injuries
severe_brain_injury,developmental_disability
joint_torque,muscle_activation_patterns
joint_torque,force_production
joint_torque,muscle_co_ordination
joint_torque,muscular_activity
vividness,vividness
vividness,kinesthetic_imagery
vividness,visual_imagery_questionnaire_kviq
positive_attitudes,more_positive_attitudes_towards
positive_attitudes,newly_qualified_stac_nurses
positive_attitudes,more_positive_attitudes_than
positive_attitudes,more_positive_attitudes_toward
health_care_delivery,health_policy
health_care_delivery,sexual_health
health_care_delivery,health_service
health_care_delivery,rural_health
health_care_delivery,health_care_delivery
health_care_delivery,primary_health_care
health_care_delivery,mental_health_services
service_providers,unmet_needs
service_providers,spiritual_needs
service_providers,informational_needs
brachial_plexus_avulsion,upper_limb_amputation
brachial_plexus_avulsion,lower_limb_amputation
brachial_plexus_avulsion,amputations
brachial_plexus_avulsion,cerebral_vascular_accident
neuro_psychology,intelligense
neuro_psychology,cognition_15_1061_1069
neuro_psychology,official_cognition
neuro_psychology,neurocognition
helpfulness,carer_satisfaction
helpfulness,dissatisfaction
helpfulness,helpfulness
helpfulness,job_satisfaction
helpfulness,satisfaction_ratings
body_weight_supported,partial_body_weight_supported_tread_mill_training
body_weight_supported,body_weight_support_tread_mill
body_weight_supported,over_ground_walking
body_weight_supported,without_body_weight_support
body_weight_supported,overground
body_weight_supported,partial_body_weight_support
body_weight_supported,body_weight_supported
medical_doctor,radiologist
medical_doctor,neuroradiologists
oral_baclofen,level_laser_therapy
oral_baclofen,trans_cutaneous_electrical_stimulation
oral_baclofen,electro_acupuncture
oral_baclofen,threshold_electrical_stimulation
oral_baclofen,low_level_laser_therapy
socio_demographic_information,socio_demographic_information
bold_response,resting_state_functional_connectivity
bold_response,cortical_activation_patterns
bold_response,bold_response
bold_response,neural_activation
bold_response,fmri_activation
bold_response,brain_activation_patterns
bold_response,cortical_activation
vietnam_veterans,multicenter_study
vietnam_veterans,prospective_cohort_study
vietnam_veterans,population_based_study
mirror_properties,squirrel_monkeys
spss_inc_chicago_il_usa,spss_inc_chicago_il_usa
spss_inc_chicago_il_usa,statistica
spss_inc_chicago_il_usa,windows_ibm
spss_inc_chicago_il_usa,were_performed_using_spss
spss_inc_chicago_il_usa,armonk_ny_ibm_corp
spss_inc_chicago_il_usa,ibm_corp
spss_inc_chicago_il_usa,armonk_ny_usa
spss_inc_chicago_il_usa,ibm_spss
spss_inc_chicago_il_usa,spss_inc
spss_inc_chicago_il_usa,ibm_spss_statistics
telephone_follow_up,six_month_follow_up
demographic_information,demographic_information
demographic_information,brief_description
demographic_information,details_about
demographic_information,overview
demographic_information,descriptions
demographic_information,detailed_description
demographic_information,details
icf_components,icf_component_body_functions
icf_components,components_body_functions
icf_components,body_structures
icf_components,body_function
icf_components,icf_component
icf_components,impairments_activity_limitations
icf_components,icf_components
icf_components,body_structure
icf_components,participation_restrictions
serious_mental_illness,hiv_aids
serious_mental_illness,serious_mental_illness
serious_mental_illness,intellectual_disability
serious_mental_illness,mental_illness
serious_mental_illness,eating_disorders
serious_mental_illness,mental_health_problems
multi_finger_force_production,bi_manual_circle_drawing
multi_finger_force_production,multi_finger_force_production
schmidt,guidance_hypothesis_res_q_exerc_sport
error_ful_conditions,error_less_condition
error_ful_conditions,error_ful
error_ful_conditions,self_generation
error_ful_conditions,error_ful_conditions
error_ful_conditions,error_ful_learning
error_ful_conditions,error_less_learning
error_ful_conditions,accumulating_cues
error_ful_conditions,vanishing_cues
five_point_scale,five_point_scale
five_point_scale,7_point_likert_scale
five_point_scale,point_likert_scale_ranging_from
five_point_scale,5_point_scale_ranging_from
five_point_scale,point_scale_ranging_from
five_point_scale,4_point_likert_scale
five_point_scale,visual_analogue_scale_ranging_from
five_point_scale,likert_scale_ranging_from
gait_stability,lower_limb_strength
gait_stability,dynamic_balance_abilities
gait_stability,gait_stability
gait_stability,postural_balance
six_months_after_stroke,three_months_post_stroke
six_months_after_stroke,years_post_injury
six_months_after_stroke,12_months_post_stroke
six_months_after_stroke,months_post_onset
six_months_after_stroke,six_months_post_stroke
six_months_after_stroke,6_months_post_stroke
six_months_after_stroke,months_post_injury
pub2,cochrane_database_syst_rev
pub2,cochrane_library_issue
pub2,pub2
pub2,cochrane_database_systematic_review
pub2,oxford_update_soft_ware
pub2,cochrane_database_syst_rev_2005
respite_care,weeks_post_discharge
serial_reaction_time,traditional_serial_reaction_time_task
brain_machine_interfaces,bci
brain_machine_interfaces,motor_imagery_brain_computer_interfaces
brain_machine_interfaces,based_brain_computer_interfaces
brain_machine_interfaces,brain_computer_interface_systems
brain_machine_interfaces,brain_computer_interface
brain_machine_interfaces,brain_computer_interfacing
brain_machine_interfaces,non_invasive_brain_computer_interfaces
brain_machine_interfaces,brain_machine_interfaces
brain_machine_interfaces,brain_computer_interface_applications
pediatrician,assent
pediatrician,legal_guardian
reach_path_ratio,normalized_jerk
reach_path_ratio,hand_path_ratio
reach_path_ratio,spatial_error
reach_path_ratio,directness
reach_path_ratio,peak_speed
reach_path_ratio,hand_path
reach_path_ratio,movement_smoothness
sinovenous_thrombosis,transient_cerebral_arteriopathy
sinovenous_thrombosis,pediatric_arterial_ischemic_stroke
sinovenous_thrombosis,childhood_arterial_ischemic_stroke
sinovenous_thrombosis,cerebral_sinovenous_thrombosis
progressive_supra_nuclear_palsy,unequivocal_freezing
neuro_developmental_disorder,focal_dystonia
neuro_developmental_disorder,dyskinesia
neuro_developmental_disorder,dystonias
low_vision,wheel_chair_seating
mental_rehearsal,mental_rehearsal
mental_rehearsal,motor_imagery
mental_rehearsal,visual_imagery
mental_rehearsal,kinesthetic_motor_imagery
mental_rehearsal,mental_imagery
mental_rehearsal,kinesthetic_imagery
mental_rehearsal,action_observation
mental_rehearsal,imagination
please,werespondents_feltspondents_felt
please,ticked
please,please_tick
bi_manual_movements,body_movements
bi_manual_movements,rhythmic_movements
bi_manual_movements,reaching_movements
bi_manual_movements,bi_manual_movements
bi_manual_movements,finger_movements
bi_manual_movements,motor_acts
bi_manual_movements,executed_movements
bi_manual_movements,voluntary_movements
bi_manual_movements,movement
bi_manual_movements,arm_movements
hands_resting,hands
hands_resting,both_arms
controlled_trial,randomized_controlled_clinical_trial
controlled_trial,pragmatic_randomized_controlled_trial
controlled_trial,single_blind_randomized_controlled_trial
controlled_trial,cluster_randomized_controlled_trial
predisposing_factor,modifiable_risk_factor
predisposing_factor,major_risk_factor
predisposing_factor,public_health_issue
predisposing_factor,predisposing_factor
